Invoice_ID,UPC_Code,Quantity,Cust_ID,Date,
INV553462,4692301545,1,32325592,6/8/22,INV296151
INV755512,4692301545,1,31314437,16/8/2022,INV954398
INV813599,4692301545,3,32570577,14/8/2022,INV882816
INV618694,4692301545,1,31512424,3/7/22,INV185869
INV914847,4692301545,2,32355465,8/8/22,INV875456
INV202332,4692301545,2,31515064,25/7/2022,INV778313
INV333848,4692301545,1,31326910,28/7/2022,INV363157
INV220961,4692301545,1,32311254,13/7/2022,INV802486
INV545332,4692301546,1,34144600,22/8/2022,INV848663
INV741622,4692301546,1,32054485,6/8/22,INV797774
INV548634,4692301546,1,32803281,16/8/2022,INV390011
INV830997,4692301546,2,33077734,17/8/2022,INV140727
INV978571,4692301546,1,30560170,10/8/22,INV758897
INV504436,4692301552,1,31442076,28/8/2022,INV591780
INV514892,4692301552,1,30442658,13/7/2022,INV438667
INV669926,4692301552,2,31622829,28/8/2022,INV380268
INV629537,4692301552,1,30741109,25/7/2022,INV231755
INV131332,4692301552,1,31707610,12/7/22,INV339688
INV769035,4692301552,1,31453043,10/8/22,INV870011
INV818647,4692301552,1,34366826,16/7/2022,INV601357
INV778843,4692301552,1,32306095,25/7/2022,INV175387
INV153566,4692301552,1,32393617,1/8/22,INV887400
INV223832,4692301552,2,32511404,1/7/22,INV364716
INV964022,4692301552,1,32390465,28/8/2022,INV142818
INV821462,4692301553,2,33758823,27/7/2022,INV515463
INV553409,4692301553,1,31638568,4/8/22,INV837214
INV585235,4692301553,1,31406809,16/7/2022,INV741530
INV485893,4692301554,1,31690529,29/7/2022,INV700427
INV944227,4692301554,1,32412343,2/7/22,INV169170
INV616326,4692301554,1,33215457,16/7/2022,INV607182
INV387681,4692301554,1,31690529,2/7/22,INV536100
INV425589,4692301554,1,35598122,1/7/22,INV503404
INV221420,4692301554,2,34054295,3/8/22,INV501179
INV734860,4692301555,3,31441997,29/7/2022,INV849723
INV894879,4692301555,1,31725447,30/8/2022,INV150698
INV632130,4692301555,1,28944639,4/8/22,INV421224
INV186689,4692301555,2,32576637,19/7/2022,INV994704
INV727022,4692301555,1,31358698,18/7/2022,INV548414
INV675335,4692301556,1,31448079,28/7/2022,INV406380
INV474949,4692301556,1,34428028,5/7/22,INV298028
INV860387,4692301556,1,31722214,24/7/2022,INV159576
INV503556,4692301556,1,29577531,24/8/2022,INV433383
INV507765,4692301556,1,31629770,4/8/22,INV871795
INV538152,4692301556,1,32940366,20/7/2022,INV199551
INV929800,4692301557,2,28827730,13/7/2022,INV678768
INV584991,4692301557,1,32667098,28/7/2022,INV617972
INV321865,4692301557,2,31576000,13/7/2022,INV598707
INV143323,4692301557,1,34144600,12/8/22,INV739953
INV716815,4692301557,2,29736429,2/8/22,INV140428
INV298090,4692301557,1,31332881,19/8/2022,INV490940
INV233886,4692301557,2,33388598,27/7/2022,INV259088
INV542977,4692301557,1,31184376,28/8/2022,INV980758
INV553616,4692301564,1,30636312,13/8/2022,INV566166
INV643702,4692301564,1,29483296,23/8/2022,INV200496
INV717842,4692301564,1,31621142,6/7/22,INV664047
INV635951,4692301564,1,33222041,13/7/2022,INV663199
INV217237,4692301564,1,31411522,27/7/2022,INV378918
INV188525,4692301565,1,28347596,31/7/2022,INV902861
INV804724,4692301565,1,34024818,13/7/2022,INV643833
INV534572,4692301565,1,32323267,30/8/2022,INV180209
INV107708,4692301565,1,31446167,28/7/2022,INV171543
INV234477,4692301566,1,31388894,1/8/22,INV600192
INV267364,4692301566,2,34014855,8/8/22,INV151442
INV990739,4692301566,3,32239092,6/7/22,INV640299
INV999448,4692301566,1,30774418,19/7/2022,INV971785
INV909955,4692301566,1,30622972,22/7/2022,INV348997
INV158841,4692301566,1,32356227,16/8/2022,INV229667
INV732938,4692301566,1,31598764,14/8/2022,INV370772
INV472498,4692301566,1,31499134,10/8/22,INV599706
INV328746,4692301593,2,29511506,18/8/2022,INV716678
INV361722,4692301593,1,30559021,22/7/2022,INV731161
INV770321,4692301593,1,33370508,27/8/2022,INV562930
INV975897,4692301593,2,30548257,29/8/2022,INV545166
INV521692,4692301593,2,35416367,13/7/2022,INV885287
INV241525,4692301593,1,33331611,5/8/22,INV954972
INV640973,4692301602,3,30480881,6/8/22,INV854951
INV604945,4692301602,2,34113798,31/8/2022,INV621693
INV780636,4692301602,1,32412343,30/7/2022,INV333895
INV443445,4692301602,1,31707610,31/8/2022,INV464076
INV894661,4692301602,1,32569516,26/7/2022,INV877684
INV359461,4692301602,1,31480720,22/8/2022,INV613637
INV540409,4692301603,1,31322642,30/8/2022,INV794331
INV361832,4692301603,2,31410411,7/7/22,INV426809
INV615770,4692301603,2,32519337,18/8/2022,INV963741
INV802011,4692301603,1,32239636,16/8/2022,INV714794
INV798986,4692301603,2,31446167,26/8/2022,INV614166
INV606359,4692301603,2,34045812,14/7/2022,INV642663
INV933997,4692301603,1,31464369,2/7/22,INV292338
INV216334,4692301604,2,34241258,21/8/2022,INV356117
INV348602,4692301604,1,34054295,5/7/22,INV987574
INV270324,4692301604,2,32449345,28/8/2022,INV875005
INV235436,4692301604,1,30701265,8/7/22,INV424414
INV885242,4692301604,1,30966891,5/8/22,INV606358
INV641308,4692301604,1,33175469,19/7/2022,INV373161
INV520623,4692301604,1,33370508,25/7/2022,INV234533
INV622861,4692301604,1,33162613,12/7/22,INV307543
INV549427,4692301604,1,32633019,25/8/2022,INV382861
INV497036,4692301604,1,32343292,14/8/2022,INV141041
INV878445,4692301605,2,31669226,27/7/2022,INV991502
INV977344,4692301605,1,32667227,6/7/22,INV587003
INV619802,4692301605,1,32116603,15/8/2022,INV693682
INV927587,4692301605,1,31894837,22/8/2022,INV357977
INV562804,4692301606,1,30486633,5/7/22,INV564015
INV699562,4692301606,2,31246752,6/7/22,INV327515
INV448699,4692301606,1,35549597,29/7/2022,INV827636
INV162780,4692301606,1,32241115,12/8/22,INV632033
INV471173,4692301606,1,32016413,22/8/2022,INV731066
INV985868,4692301606,1,33942978,3/7/22,INV125638
INV308038,4692301606,1,31358698,15/8/2022,INV601606
INV548048,4692301606,1,32239636,20/8/2022,INV448483
INV979897,4692301607,1,31388894,14/8/2022,INV821880
INV190824,4692301607,1,31368901,18/8/2022,INV526278
INV615999,4692301607,1,31320916,25/8/2022,INV334479
INV444224,4692301607,2,34296331,5/7/22,INV813315
INV886616,4692301607,2,31897907,8/8/22,INV220921
INV220518,4692301607,1,32639062,29/8/2022,INV674529
INV762446,4692301607,1,32329198,15/8/2022,INV603177
INV287679,4692301607,1,31626902,9/7/22,INV572443
INV464687,4692301643,1,34889090,16/7/2022,INV740720
INV555695,4692301643,1,33856680,20/7/2022,INV269791
INV808958,4692301643,1,33725352,7/7/22,INV805374
INV933736,4692301643,2,33800375,15/7/2022,INV898453
INV673957,4692301643,2,32513502,31/7/2022,INV993115
INV466645,4692301643,1,32667227,18/8/2022,INV885683
INV792009,4692301643,1,29478102,29/7/2022,INV940231
INV209838,4692301643,1,31401064,1/8/22,INV528532
INV581152,4692301643,1,34005806,22/8/2022,INV660384
INV828296,4692301643,1,30599223,20/7/2022,INV752299
INV344957,4692301646,2,31527320,8/8/22,INV471630
INV719533,4692301646,3,31374086,22/8/2022,INV817883
INV511981,4692301646,1,30514683,24/8/2022,INV162325
INV268932,4692301702,1,33460360,1/8/22,INV855886
INV289006,4692301702,1,34282537,31/7/2022,INV550784
INV747706,4692301702,1,34507221,10/7/22,INV562839
INV195870,4692301702,1,32049585,16/7/2022,INV994700
INV208588,4692301702,1,30728069,15/7/2022,INV528239
INV547354,4692301702,1,34205414,28/8/2022,INV607207
INV676310,4692301702,1,33758823,29/8/2022,INV379859
INV191649,4692301702,1,34243745,28/7/2022,INV620441
INV774992,4692301702,1,34479993,12/7/22,INV686500
INV309402,4692301702,1,30395012,23/8/2022,INV666503
INV395119,4692301703,1,31326910,6/8/22,INV455316
INV179390,4692301703,1,32609910,1/7/22,INV333547
INV150268,4692301703,2,31591344,9/8/22,INV925804
INV201528,4692301703,2,32444688,8/7/22,INV244648
INV266218,4692301703,2,31604344,20/7/2022,INV717346
INV303654,4692301703,1,31325955,5/8/22,INV876490
INV251160,4692301703,1,34193478,30/7/2022,INV164991
INV658439,4692301703,1,31526064,13/7/2022,INV659882
INV715651,4692301704,2,29495616,18/7/2022,INV485238
INV159255,4692301704,2,32449345,6/8/22,INV321226
INV138678,4692301704,3,31521642,24/7/2022,INV872778
INV976999,4692301704,1,32413785,4/7/22,INV944197
INV728517,4692301704,1,31356217,21/8/2022,INV488416
INV223696,4692301704,2,31710452,21/8/2022,INV335899
INV147411,4692301704,2,33272774,18/7/2022,INV547436
INV977576,4692301704,1,32661231,13/7/2022,INV283429
INV979376,4692301704,1,34259541,3/8/22,INV316603
INV415756,4692301712,2,32668555,16/7/2022,INV354444
INV996998,4692301712,2,33428414,29/8/2022,INV895735
INV476594,4692301712,2,31045060,7/8/22,INV523838
INV314822,4692301712,2,32333076,23/7/2022,INV225630
INV800413,4692301712,1,30697275,9/8/22,INV300247
INV186090,4692301712,3,33077734,7/8/22,INV359759
INV507124,4692301713,1,29483296,26/8/2022,INV257801
INV465998,4692301713,1,33222260,29/8/2022,INV228780
INV796639,4692301713,2,31460154,19/7/2022,INV805051
INV416154,4692301713,1,31900674,15/8/2022,INV701530
INV711749,4692301713,1,33215457,23/8/2022,INV737156
INV752170,4692301713,1,32239636,12/8/22,INV232539
INV599647,4692301713,3,31363263,17/7/2022,INV539235
INV284162,4692301713,1,31418473,20/8/2022,INV144714
INV394802,4692301713,1,32409508,29/7/2022,INV669058
INV146255,4692301713,2,31691088,18/8/2022,INV231410
INV363726,4692301714,2,29506290,18/7/2022,INV861172
INV905237,4692301714,2,32306095,24/8/2022,INV617662
INV679662,4692301714,3,35602430,2/7/22,INV730847
INV399045,4692301714,1,32298514,7/8/22,INV146483
INV525103,4692301714,2,32639062,12/7/22,INV304168
INV944689,4692301714,1,34163725,11/8/22,INV361032
INV438245,4692301714,1,31555005,26/7/2022,INV829658
INV991491,4692301714,1,32099669,29/7/2022,INV356745
INV221901,4692301714,1,32661231,31/7/2022,INV332678
INV864191,4692301714,1,34734485,9/7/22,INV721415
INV724093,4692301715,2,32549241,31/8/2022,INV992698
INV552329,4692301715,2,32452885,21/7/2022,INV975126
INV791807,4692301715,1,30646365,12/7/22,INV454704
INV214298,4692301715,1,30401970,20/8/2022,INV166077
INV340996,4692301715,1,34507221,13/7/2022,INV349774
INV832949,4692301715,1,31591344,31/7/2022,INV180851
INV687860,4692301715,1,32185446,2/8/22,INV823022
INV866422,4692301715,1,35416367,26/8/2022,INV658135
INV293037,4692301715,1,31373787,6/7/22,INV195911
INV467948,4692301715,1,32827445,17/8/2022,INV163670
INV595236,4692301715,1,32639062,17/7/2022,INV240723
INV887530,4692301715,1,34812391,16/8/2022,INV581254
INV796308,4692301716,1,30716779,5/7/22,INV984870
INV757652,4692301716,1,32323267,21/8/2022,INV401574
INV451582,4692301716,1,34812391,21/8/2022,INV352106
INV423837,4692301716,1,30612660,22/8/2022,INV525036
INV375925,4692301716,2,33222025,29/8/2022,INV213321
INV891774,4692301716,1,31394514,5/8/22,INV809846
INV241431,4692301722,1,28093935,30/8/2022,INV385374
INV169219,4692301722,1,33313905,3/8/22,INV779016
INV889997,4692301722,2,29482411,16/8/2022,INV776104
INV740645,4692301722,1,31338002,24/8/2022,INV878717
INV701877,4692301722,1,32239092,4/8/22,INV642943
INV713840,4692301722,1,31194874,3/8/22,INV250038
INV434340,4692301722,2,32039443,14/7/2022,INV730554
INV573889,4692301722,1,30508097,17/7/2022,INV923310
INV633730,4692301723,1,32445203,3/7/22,INV861557
INV396400,4692301723,1,31510383,23/8/2022,INV715795
INV349098,4692301723,1,31442132,15/7/2022,INV683598
INV264656,4692301723,2,31586176,20/8/2022,INV714727
INV162907,4692301723,1,31519764,20/8/2022,INV745254
INV963410,4692301723,1,33054365,18/8/2022,INV765552
INV753464,4692301723,1,31536337,20/8/2022,INV255515
INV249338,4692301723,1,34315925,9/7/22,INV752663
INV298573,4692301723,1,33121327,30/8/2022,INV937563
INV318005,4692301724,3,31318188,2/8/22,INV953129
INV672817,4692301724,1,33215457,4/8/22,INV418514
INV639494,4692301724,2,31526064,3/7/22,INV248150
INV700561,4692301724,1,32965777,17/8/2022,INV754203
INV820069,4692301724,2,31411214,29/8/2022,INV212761
INV622355,4692301724,1,29478102,10/7/22,INV787395
INV708559,4692301724,1,31418296,12/8/22,INV525525
INV264283,4692301724,1,29615317,17/7/2022,INV154012
INV125632,4692301724,1,34734485,27/8/2022,INV870938
INV979633,4692301724,1,32072612,8/7/22,INV902341
INV302702,4692301724,1,32488557,23/8/2022,INV148146
INV705471,4692301725,1,32325592,24/7/2022,INV800516
INV383969,4692301725,1,33231293,10/7/22,INV589659
INV286651,4692301725,1,31710452,19/7/2022,INV946746
INV689252,4692301725,1,32588576,21/7/2022,INV549388
INV184290,4692301725,1,33076381,1/7/22,INV387317
INV278665,4692301726,2,33195996,8/7/22,INV588901
INV601908,4692301726,1,32212078,17/7/2022,INV406305
INV361856,4692301726,1,31722214,17/7/2022,INV372138
INV332039,4692301726,1,34221259,2/7/22,INV850949
INV774934,4692301726,2,34297814,5/8/22,INV592808
INV496017,4692301726,1,31699595,10/7/22,INV640413
INV487907,4692301726,1,31543130,8/7/22,INV141793
INV431516,4692301726,1,30436794,14/8/2022,INV345334
INV386755,4692301726,1,32452885,11/8/22,INV978093
INV957112,4692301726,2,32370174,12/8/22,INV779639
INV577893,4692301726,2,34142721,1/8/22,INV814988
INV290145,4692301726,1,31311155,22/7/2022,INV171389
INV902698,4692301732,1,31607382,13/8/2022,INV521544
INV895782,4692301732,1,32386059,22/7/2022,INV917157
INV243194,4692301732,1,31316064,5/8/22,INV268282
INV193205,4692301733,3,31424387,20/7/2022,INV233105
INV881541,4692301733,1,30560170,13/8/2022,INV807850
INV744373,4692301733,2,30702780,18/8/2022,INV253549
INV818992,4692301733,1,31487699,25/8/2022,INV262235
INV146065,4692301733,1,31613384,22/8/2022,INV338647
INV248729,4692301734,1,32298514,31/8/2022,INV476867
INV822174,4692301734,1,30603563,12/8/22,INV693569
INV454360,4692301734,2,31335780,30/8/2022,INV472032
INV330115,4692301734,1,33215457,2/8/22,INV835223
INV828696,4692301734,1,30535898,11/7/22,INV597638
INV648894,4692301734,1,32401618,29/7/2022,INV241548
INV146151,4692301734,1,31328386,8/7/22,INV747034
INV610328,4692301734,2,31422352,27/7/2022,INV389394
INV412156,4692301735,1,30709463,29/8/2022,INV917077
INV932694,4692301735,1,34215988,15/8/2022,INV246513
INV132007,4692301735,1,31375065,20/7/2022,INV156274
INV850561,4692301735,2,31311300,1/8/22,INV854790
INV680093,4692301735,2,33767133,30/8/2022,INV788755
INV253262,4692301735,3,34698936,1/7/22,INV790462
INV553882,4692301735,1,31656306,4/8/22,INV812621
INV934467,4692301735,1,32016413,5/7/22,INV424116
INV228718,4692301735,3,31311300,28/8/2022,INV139842
INV561704,4692301735,2,33194878,12/8/22,INV752941
INV654397,4692301736,1,30548257,13/7/2022,INV690799
INV537429,4692301736,1,31545650,26/8/2022,INV899689
INV707696,4692301736,1,30349427,8/7/22,INV577066
INV355557,4692301736,2,33321827,26/7/2022,INV377438
INV719508,4692301736,2,35529280,5/7/22,INV543886
INV365325,4692301736,1,31499134,9/8/22,INV345838
INV871300,4692301736,1,30560170,11/8/22,INV605887
INV452808,4692301736,1,32187471,25/7/2022,INV573208
INV732026,4692301772,1,33758823,26/8/2022,INV190578
INV470252,4692301772,1,31423576,7/8/22,INV850546
INV153520,4692301772,3,34113798,15/7/2022,INV759116
INV924212,4692301772,1,32241115,17/8/2022,INV525120
INV991055,4692301772,1,31623832,25/8/2022,INV632675
INV666738,4692301772,1,31707610,5/7/22,INV699498
INV690070,4692301772,1,31410411,27/7/2022,INV854414
INV870889,4692301772,1,30701265,7/8/22,INV181358
INV830432,4692301772,1,30525008,20/7/2022,INV619308
INV248481,4692301772,2,34142721,30/8/2022,INV354431
INV879103,4692301772,1,30977827,6/8/22,INV665785
INV923010,4692301773,1,32247808,15/8/2022,INV125235
INV545740,4692301773,1,32511404,4/8/22,INV272467
INV965604,4692301773,1,32137712,22/7/2022,INV635492
INV234851,4692301773,3,32511404,29/7/2022,INV785329
INV551286,4692301773,1,32100775,1/7/22,INV530314
INV600832,4692301774,2,31633260,11/8/22,INV415508
INV137277,4692301774,2,31322642,2/7/22,INV730483
INV363996,4692301774,1,31636356,19/7/2022,INV615567
INV517984,4692301774,1,31544890,29/8/2022,INV627843
INV257215,4692301774,1,31575881,13/8/2022,INV758053
INV124563,4692301774,1,33226914,10/7/22,INV489492
INV697664,4692301774,1,32451830,16/7/2022,INV239758
INV545366,4692301774,1,34074286,31/7/2022,INV648364
INV833336,4692301775,1,32444688,10/8/22,INV834659
INV174871,4692301775,1,33162613,29/7/2022,INV788094
INV342505,4692301775,2,32368911,14/8/2022,INV899271
INV798291,4692301775,1,31511266,6/7/22,INV806693
INV921086,4692301775,1,32285780,4/8/22,INV457652
INV241691,4692301775,2,31345046,28/8/2022,INV517509
INV482915,4692301776,2,30563825,25/8/2022,INV414222
INV799981,4692301776,2,32395130,10/7/22,INV374444
INV787770,4692301776,1,31249734,15/8/2022,INV280415
INV777206,4692301776,1,32617110,25/7/2022,INV712863
INV886136,4692301776,1,35609909,27/7/2022,INV266655
INV664898,4692301776,1,32570577,15/7/2022,INV125304
INV475820,4692301776,1,30744675,16/7/2022,INV848176
INV414690,4692301782,1,34833946,17/7/2022,INV136701
INV476786,4692301782,1,31521642,29/8/2022,INV148386
INV135816,4692301782,1,32803281,8/7/22,INV896729
INV211776,4692301782,1,33060762,18/7/2022,INV900164
INV568529,4692301782,2,32502113,30/8/2022,INV940399
INV641341,4692301783,2,31585674,26/7/2022,INV486869
INV977706,4692301783,1,32403464,12/8/22,INV228566
INV213983,4692301783,2,31479613,23/8/2022,INV269981
INV161578,4692301783,1,32524974,15/8/2022,INV345644
INV626119,4692301783,1,31328093,17/8/2022,INV474868
INV954411,4692301783,1,31318188,31/8/2022,INV570289
INV164107,4692301785,1,33196498,21/7/2022,INV899051
INV219698,4692301785,1,31499134,15/7/2022,INV465128
INV533421,4692301785,1,30734185,7/8/22,INV776455
INV736416,4692301785,1,34230005,17/7/2022,INV635162
INV415271,4692301785,2,32820794,11/7/22,INV299537
INV788511,4692301785,1,31477312,4/8/22,INV856028
INV847523,4692301785,2,30671638,14/7/2022,INV454324
INV729156,4692301785,2,30486810,6/8/22,INV781268
INV161120,4692301785,1,34001220,31/7/2022,INV140867
INV197279,4692301786,2,31404224,7/7/22,INV688766
INV322571,4692301786,1,30480881,20/8/2022,INV452691
INV828606,4692301786,2,31404224,17/8/2022,INV659267
INV985703,4692301786,2,32008339,23/7/2022,INV736931
INV916355,4692301786,1,31363263,30/7/2022,INV748729
INV398313,4692301792,1,32251689,16/7/2022,INV155629
INV650156,4692301792,1,31649250,3/7/22,INV219848
INV396023,4692301792,2,32412343,20/8/2022,INV267987
INV294574,4692301792,2,31669226,24/7/2022,INV737347
INV203850,4692301792,1,32133792,22/7/2022,INV538036
INV340017,4692301792,1,31642390,23/8/2022,INV958772
INV398683,4692301792,1,30977827,4/7/22,INV299705
INV720179,4692301792,1,35567091,9/8/22,INV554640
INV896722,4692301792,1,32245790,26/8/2022,INV672252
INV953069,4692301792,1,32331692,22/8/2022,INV752113
INV690883,4692301792,1,31623832,31/7/2022,INV226489
INV526336,4692301793,1,33227112,9/7/22,INV954217
INV131446,4692301793,2,31540952,17/8/2022,INV563746
INV700446,4692301793,1,34286888,12/8/22,INV478711
INV668085,4692301793,1,32420409,23/8/2022,INV738123
INV148991,4692301793,3,31370180,31/8/2022,INV372471
INV986289,4692301793,1,31355189,26/8/2022,INV307074
INV464583,4692301793,1,31479613,20/8/2022,INV390687
INV972852,4692301793,2,30372722,28/7/2022,INV886574
INV407785,4692301793,1,31352272,19/8/2022,INV602953
INV503349,4692301793,1,33331611,6/8/22,INV775688
INV961156,4692301802,1,30636312,31/7/2022,INV741293
INV365296,4692301802,1,33725352,30/8/2022,INV621864
INV433504,4692301802,2,35609909,17/7/2022,INV788948
INV318340,4692301802,2,34163725,17/8/2022,INV999665
INV643095,4692301803,1,34550921,29/7/2022,INV634231
INV893244,4692301803,1,35358136,23/8/2022,INV288983
INV335645,4692301803,1,33331611,28/7/2022,INV939051
INV686699,4692301804,2,32285780,25/8/2022,INV329929
INV391112,4692301804,1,31633260,14/8/2022,INV404560
INV471646,4692301804,1,31637629,5/8/22,INV954388
INV516432,4692301804,1,34471931,17/8/2022,INV431576
INV976281,4692301804,1,35598122,14/8/2022,INV841120
INV502163,4692301804,1,30541955,12/8/22,INV447476
INV644414,4692301804,1,34286888,27/8/2022,INV359879
INV495044,4692301804,2,31314403,7/8/22,INV898437
INV757631,4692301804,1,31527580,21/7/2022,INV831635
INV860280,4692301811,2,33148196,12/8/22,INV974037
INV797218,4692301811,2,30916020,4/8/22,INV953441
INV228262,4692301811,2,31519764,16/7/2022,INV570552
INV166486,4692301811,2,30587973,8/8/22,INV920571
INV613573,4692301811,1,29482411,12/7/22,INV195109
INV632535,4692301811,3,31622829,19/7/2022,INV882187
INV204956,4692301811,1,31404119,7/8/22,INV135639
INV284272,4692301812,2,32300538,19/8/2022,INV680994
INV196910,4692301812,1,32640139,9/8/22,INV867575
INV678431,4692301812,3,31570615,24/7/2022,INV859278
INV679082,4692301812,2,31423576,23/8/2022,INV553649
INV805213,4692301812,1,32251689,28/8/2022,INV534982
INV994801,4692301812,1,33948648,3/8/22,INV274167
INV508710,4692301812,1,31423023,20/8/2022,INV886754
INV261668,4692301813,2,32368911,31/8/2022,INV663783
INV601719,4692301813,2,31623832,9/8/22,INV257289
INV726747,4692301813,2,31717591,31/8/2022,INV406534
INV353075,4692301813,1,33767952,14/8/2022,INV782998
INV633118,4692301813,1,34867009,29/7/2022,INV669208
INV772892,4692301813,1,32538282,6/7/22,INV330128
INV939231,4692301813,1,31657588,27/8/2022,INV729465
INV431448,4692301813,1,31721445,22/8/2022,INV868726
INV750361,4692301813,1,32511404,26/7/2022,INV550001
INV476932,4692301813,1,32353804,25/8/2022,INV950926
INV171749,4692301813,2,31477256,1/8/22,INV425652
INV334789,4692301813,1,33064205,4/7/22,INV789787
INV935434,4692301814,1,33255066,19/7/2022,INV281001
INV227562,4692301814,1,30484243,25/7/2022,INV859568
INV439528,4692301814,1,31453043,2/8/22,INV678219
INV592397,4692301814,1,31512288,17/7/2022,INV355073
INV479011,4692301814,1,31448727,30/8/2022,INV283812
INV147886,4692301815,1,31699301,20/7/2022,INV231240
INV537522,4692301815,2,34296331,14/7/2022,INV364315
INV413237,4692301815,1,33758434,22/7/2022,INV222792
INV884724,4692301815,2,25166449,27/7/2022,INV129255
INV779512,4692301815,1,31527580,17/8/2022,INV923080
INV667425,4692301815,1,34142721,29/7/2022,INV848417
INV644446,4692301815,2,34586465,4/8/22,INV675744
INV214059,4692301815,1,32445203,1/8/22,INV437739
INV565853,4692301821,1,32245409,24/7/2022,INV970162
INV290421,4692301821,2,32550163,24/7/2022,INV158062
INV687166,4692301821,1,31527175,21/7/2022,INV188683
INV734009,4692301821,1,32601680,6/7/22,INV648472
INV256367,4692301822,4,33255066,11/8/22,INV342504
INV390471,4692301822,2,32249622,25/8/2022,INV770123
INV462549,4692301822,1,31327161,29/7/2022,INV216461
INV282889,4692301823,2,30409448,22/8/2022,INV972820
INV270931,4692301823,1,30315551,2/8/22,INV737442
INV699843,4692301823,1,32036738,30/7/2022,INV850157
INV210621,4692301823,1,31282806,9/7/22,INV668481
INV835521,4692301823,1,31607382,13/8/2022,INV688531
INV221101,4692301823,1,31644106,7/7/22,INV422641
INV823337,4692301824,1,31484464,9/8/22,INV689549
INV721832,4692301824,1,31519764,18/7/2022,INV564927
INV906143,4692301824,2,33380024,30/7/2022,INV645441
INV474335,4692301824,1,31479613,13/8/2022,INV872281
INV638873,4692301824,2,34197114,31/7/2022,INV518055
INV773289,4692301911,1,31623832,21/7/2022,INV900210
INV650221,4692301911,1,31527175,30/8/2022,INV969803
INV858619,4692301911,1,31328345,25/7/2022,INV127282
INV160348,4692301911,1,31622829,21/8/2022,INV753097
INV614894,4692301911,1,31604344,24/8/2022,INV721015
INV446655,4692301911,2,27948127,11/8/22,INV910039
INV815688,4692301911,1,31621142,2/7/22,INV814622
INV911361,4692301911,1,30372722,19/8/2022,INV465907
INV348919,4692301911,1,30709463,2/7/22,INV804505
INV984368,4692301912,2,31544833,21/7/2022,INV539675
INV760764,4692301912,1,30385552,23/8/2022,INV825344
INV292728,4692301912,1,32329198,13/7/2022,INV832864
INV425735,4692301912,2,32502113,19/7/2022,INV861246
INV698571,4692301912,2,32639062,16/7/2022,INV927892
INV370093,4692301912,1,32288064,26/7/2022,INV505551
INV846482,4692301913,1,32323267,3/7/22,INV373001
INV837278,4692301913,1,32311839,9/7/22,INV949080
INV321359,4692301913,1,31336429,14/8/2022,INV232377
INV163413,4692301913,2,32417705,27/7/2022,INV799699
INV130697,4692301913,1,30686590,18/8/2022,INV329744
INV514852,4692301913,1,31576676,11/8/22,INV533400
INV342554,4692301913,1,30599223,11/7/22,INV857913
INV585855,4692301914,1,30422803,5/7/22,INV906721
INV487151,4692301914,2,30619385,10/8/22,INV897362
INV198865,4692301914,3,33942978,12/7/22,INV788394
INV756665,4692301914,1,31579399,25/8/2022,INV414305
INV414642,4692301914,1,31442132,1/8/22,INV129822
INV872362,4692301914,1,32720709,31/8/2022,INV160499
INV840721,4692301914,1,31424387,20/7/2022,INV860938
INV511528,4692301915,1,35358136,27/7/2022,INV128348
INV828494,4692301915,1,30367248,1/7/22,INV496460
INV168600,4692301915,1,31448727,21/8/2022,INV447588
INV900205,4692301915,1,31665807,28/8/2022,INV728403
INV351288,4692301915,1,31642390,8/8/22,INV783807
INV702378,4692301915,1,31423023,4/7/22,INV792498
INV231901,4692301915,1,33121327,28/8/2022,INV244159
INV865835,4692301915,1,32307376,7/8/22,INV906876
INV960965,4692301915,1,31569563,14/8/2022,INV329603
INV431073,4692302442,1,26854669,7/8/22,INV401962
INV591086,4692302442,1,33226951,11/8/22,INV883137
INV431759,4692302442,1,31320365,23/8/2022,INV470781
INV188579,4692302442,1,34428028,30/8/2022,INV279755
INV927619,4692302442,1,32469432,23/8/2022,INV983544
INV798746,4692302442,1,31320916,29/7/2022,INV209940
INV268350,4692302442,1,30977827,9/7/22,INV725485
INV757843,4692302442,3,25411538,10/8/22,INV325972
INV405806,4692302442,1,31444036,12/8/22,INV441242
INV400207,4692302443,1,31344489,17/7/2022,INV310921
INV450884,4692302443,2,30635461,7/7/22,INV608175
INV601047,4692302443,2,32803281,31/7/2022,INV492042
INV894422,4692302443,1,30892282,22/7/2022,INV999407
INV446128,4692302443,2,33063769,7/8/22,INV323635
INV758222,4692302443,3,32516274,15/8/2022,INV357940
INV155473,4692302443,1,31321620,8/8/22,INV817792
INV207746,4692302443,1,32445203,8/7/22,INV515857
INV160918,4692302444,1,31411214,1/8/22,INV662421
INV293351,4692302444,1,33231293,30/8/2022,INV432313
INV269254,4692302444,1,32779460,5/7/22,INV875166
INV183560,4692302444,2,27763081,7/7/22,INV401470
INV463813,4692302444,1,33226914,13/7/2022,INV441559
INV889362,4692302444,1,31518996,16/8/2022,INV573345
INV960407,4692302444,2,31491658,7/8/22,INV552956
INV740214,4692302444,2,31966748,18/7/2022,INV825327
INV692513,4692302444,1,32820794,29/7/2022,INV966405
INV128974,4692302444,1,32519337,30/8/2022,INV580189
INV989765,4692302461,1,34139767,18/7/2022,INV855456
INV399357,4692302461,1,35551514,31/7/2022,INV265052
INV895673,4692302461,3,31364754,25/7/2022,INV239626
